Id,Reservation Date,Franchisee Name ,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Zipcode,Community Board,Council District
5737,06/24/2008,Crown Castle NG,Installed,UTILITY,Bronx,1015168.0,255735,40.8685539,-73.8882131,C,Bainbridge Ave,E 198th St,E 199th St,10458,207,15
4924,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1015097.0,254940,40.8663721,-73.8884734,C,E 197th St,Marion Ave,Pond Pl,10458,207,15
4909,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1014024.0,254105,40.8640839,-73.8923565,C,Bainbridge Ave,E 193rd St,E 194th St,10458,207,15
4463,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1014732.0,256090,40.8695297,-73.8897878,C,Valentine Ave,E 198th St,E 199th St,10458,207,15
4462,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1015632.0,254606,40.8654535,-73.8865407,C,Webster Ave,E 197th St,E 198th St,10458,207,15
4461,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1015891.0,255553,40.8680518,-73.8855998,C,Marion Ave,E 199th St,Oliver Pl,10458,207,15
4435,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1012844.0,253603,40.86271,-73.8966248,C,Grand Concourse,E Fordham Rd,E 192nd St,10458,207,15
4424,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1014332.0,255181,40.8670362,-73.8912382,C,E 196th St,Briggs Ave,Valentine Ave,10458,207,15
4364,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1013723.0,254532,40.8652569,-73.8934429,C,E 194th St,Valentine St,E Kingsbridge Rd,10458,207,15
4337,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1014075.0,255742,40.8685768,-73.8921649,C,Grand Concourse,Miriam Street,E 197th Street,10458,207,15
13984,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1013094.0,242413,40.831996,-73.8957691,B,Jennings St,Chisholm St,Bristow St,10459,203,16
20019,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1011074.0,237914,40.8196539,-73.9030866,C,Union Ave,E 160th St,E 158th St,10459,201,17
4814,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1011006.0,237676,40.8190008,-73.9033332,C,Union Ave,E 158th St,E 160th St,10459,201,17
21552,07/03/2019,Crown Castle Fiber,Proposed,CITY,Bronx,1012214.0,239338,40.8235588,-73.8989619,C,Rev James A Polite Ave,E 165th St,E 164th St,10459,202,17
21547,07/03/2019,Crown Castle Fiber,Proposed,CITY,Bronx,1013872.0,238364,40.82088,-73.8929756,C,E 163rd St,Simpson St,Fox St,10459,202,17
21189,07/15/2019,ZenFi,Approved,CITY,Bronx,1013755.0,238129,40.8202354,-73.8933994,C,Simpson St / Casita Maria Way,Fox St,E 163rd St,10459,202,17
20346,08/08/2018,Extenet II,Approved,UTILITY,Bronx,1012293.0,239465,40.8239071,-73.8986759,C,E165 St,Rev James Polite Ave,Hall Pl,10459,202,17
20033,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1013092.0,239565,40.824179,-73.8957886,C,Kelly St,E 165th St,E 167th St,10459,202,17
18979,03/05/2018,ZenFi,Installed,UTILITY,Bronx,1013848.0,238439,40.821086,-73.893062,C,E 163 St,Simpson St,Fox St,10459,202,17
18731,01/26/2018,ZenFi,Installed,CITY,Bronx,1013139.0,240968,40.8280297,-73.8956127,C,Tiffany Street,Intervale Avenue,Home Street,10459,202,17
18726,01/26/2018,ZenFi,Installed,CITY,Bronx,1013304.0,238057,40.8200393,-73.8950291,C,Tiffany Street,Beck Street,East 163rd Street,10459,202,17
18725,01/26/2018,ZenFi,Installed,CITY,Bronx,1013654.0,238077,40.820093,-73.8937645,C,Simpson Street,Fox Street,East 163rd Street,10459,202,17
18681,01/26/2018,ZenFi,Installed,CITY,Bronx,1013157.0,237360,40.8181267,-73.8955632,C,Intervale Avenue,Fox Street,Southern Boulevard,10459,202,17
18098,12/21/2017,Extenet II,Installed,UTILITY,Bronx,1013316.0,239449,40.8238599,-73.8949797,C,Tiffany St,E 165 St,Westchester Ave,10459,202,17
18095,12/21/2017,Extenet II,Installed,UTILITY,Bronx,1013092.0,238953,40.8224993,-73.8957912,C,Kelly St,Westchester Ave,E 163 St,10459,202,17
17029,12/01/2017,ExteNet I,Installed,CITY,Bronx,1013314.0,238846,40.8222048,-73.8949896,C,Tiffany St,Westchester Ave,E 163rd St,10459,202,17
17003,12/11/2017,Crown Castle Solutions,Approved,CITY,Bronx,1014851.0,238747,40.8219279,-73.8894367,C,Faile St,Bruckner Blvd,Aldus St,10459,202,17
17002,12/11/2017,Crown Castle Solutions,Installed,CITY,Bronx,1011937.0,238184,40.8203923,-73.8999675,C,Westchester Ave,Hewitt Pl,E 161st St,10459,202,17
16717,12/01/2017,ExteNet I,Approved,CITY,Bronx,1011942.0,237906,40.8196292,-73.8999506,C,Hewitt Pl,E 161 St,Westchester Ave,10459,202,17
16463,12/11/2017,Crown Castle Solutions,Installed,CITY,Bronx,1012007.0,238487,40.8212237,-73.8997133,C,E 162nd St,Westchester Ave,Prospect Ave,10459,202,17
16173,12/11/2017,Crown Castle Solutions,Installed,CITY,Bronx,1013379.0,238439,40.8210875,-73.8947565,C,E 163rd St,Tiffany St,Fox St,10459,202,17
16170,12/11/2017,Crown Castle Solutions,Approved,CITY,Bronx,1013308.0,237643,40.818903,-73.8950165,C,Tiffany St,Fox St,Beck St,10459,202,17
15601,12/01/2017,ExteNet I,Installed,CITY,Bronx,1015555.0,239945,40.8252136,-73.8868875,C,E 165th St,Whitlock Ave,Longfellow Ave,10459,202,17
15585,12/01/2017,ExteNet I,Installed,CITY,Bronx,1012243.0,238656,40.8216868,-73.89886,C,Rev James A Polite Ave,E 163rd St,E 164th St,10459,202,17
15073,09/06/2017,Crown Castle NG,Installed,UTILITY,Bronx,1013632.0,239135,40.822997,-73.8938393,C,Fox St,Westchester Ave,E 163rd St,10459,202,17
14071,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1014853.0,238560,40.8214147,-73.8894303,C,Bruckner Blvd,Faile St,Hoe Ave,10459,202,17
12597,08/10/2016,Mobilitie I,Installed,CITY,Bronx,1012352.0,240317,40.8262454,-73.8984592,C,Rev James a polite Ave,E 167th St,E 166th St,10459,202,17
12513,08/10/2016,Mobilitie I,Installed,CITY,Bronx,1013294.0,240923,40.8279057,-73.8950528,C,E 169 st,Tiffany st,Fox Street,10459,202,17
11510,03/09/2016,Mobilitie I,Installed,CITY,Bronx,1013837.0,237862,40.8195023,-73.8931043,C,SOUTHERN BLVD,BARRETTO,E 163RD ST,10459,202,17
11509,03/09/2016,Mobilitie I,Installed,CITY,Bronx,1013266.0,237125,40.8174813,-73.8951704,C,SOUTHERN BLVD,INTERVALE AVE,TIFFANY ST,10459,202,17
11494,03/09/2016,Mobilitie I,Installed,CITY,Bronx,1015481.0,239235,40.8232651,-73.8871582,C,ALDUS ST,WITLOCK AVE,LONGFELLOW AVE,10459,202,17
8628,11/22/2011,Crown Castle NG,Installed,CITY,Bronx,1012466.0,240953,40.8279907,-73.8980446,C,Prospect Ave,Home St,E 168th St,10459,202,17
8624,11/22/2011,Crown Castle NG,Installed,CITY,Bronx,1012892.0,237866,40.8195164,-73.8965185,C,Intervale Ave,Kelly St,Beck St,10459,202,17
6794,04/14/2009,Crown Castle NG,Installed,CITY,Bronx,1014196.0,239715,40.8245871,-73.891799,C,Southern Blvd,Westchester Ave,Aldus St,10459,202,17
6793,04/14/2009,Crown Castle NG,Installed,CITY,Bronx,1013646.0,239516,40.8240427,-73.8937871,C,E 165th St,Fox St,Westchester Ave,10459,202,17
5018,05/09/2008,Crown Castle NG,Installed,CITY,Bronx,1013938.0,238431,40.8210637,-73.8927368,C,E 163rd St,Simpson St,Southern Blvd,10459,202,17
4671,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1013556.0,237387,40.8181995,-73.8941216,C,Southern Blvd,Tiffany St,Intervale Ave,10459,202,17
4627,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1013105.0,239444,40.8238469,-73.8957421,C,E 165th St,Kelly St,Tiffany St,10459,202,17
4514,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1015116.0,239199,40.8231676,-73.8884772,C,Bryant Ave,Aldus St,Bruckner Blvd,10459,202,17
4513,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1012795.0,236887,40.8168296,-73.8968731,C,Longwood Ave,Fox St,Southern Blvd,10459,202,17
20516,11/21/2018,ZenFi,Installed,UTILITY,Bronx,1014925.0,242260,40.8315698,-73.8891533,B,Vyse Ave,Jennings St,Freeman St,10459,203,17
20497,11/19/2018,ZenFi,Installed,UTILITY,Bronx,1014415.0,241764,40.8302102,-73.8909985,B,Freeman St,Hoe Ave,Southern Blvd,10459,203,17
20433,10/24/2018,Extenet II,Approved,UTILITY,Bronx,1012450.0,241138,40.8284985,-73.8981016,B,Prospect Ave,E168 St,Home St,10459,203,17
20056,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1014613.0,241755,40.8301848,-73.890283,B,Freeman St,Vyse Ave,Hoe Ave,10459,203,17
20054,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1012378.0,241602,40.8297723,-73.8983598,B,E 169th St,Union Ave,Prospect Ave,10459,203,17
20030,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1011512.0,238920,40.8224137,-73.9015,B,E 163rd St,Union Ave,Prospect Ave,10459,203,17
18982,03/06/2018,ZenFi,Installed,UTILITY,Bronx,1013723.0,241795,40.8302976,-73.8934989,B,Freeman St,Intervale Ave,Rev Jame A Polite Ave,10459,203,17
18981,03/06/2018,ZenFi,Installed,UTILITY,Bronx,1013608.0,241132,40.8284783,-73.8939173,B,Fox St,Home St,Intervale Ave,10459,203,17
18980,03/05/2018,ZenFi,Installed,UTILITY,Bronx,1014040.0,240556,40.8268959,-73.8923589,B,E 167 St,Southern Blvd,Simpon St,10459,203,17
18894,01/26/2018,ZenFi,Proposed,CITY,Bronx,1014188.0,242625,40.8325742,-73.8918149,B,Southern Boulevard,Holland Avenue,Jennings Street,10459,203,17
18732,01/26/2018,ZenFi,Installed,CITY,Bronx,1014119.0,241130,40.8284711,-73.8920709,B,Southern Boulevard,Home Street,East 167th Street,10459,203,17
18730,01/26/2018,ZenFi,Installed,CITY,Bronx,1012142.0,240161,40.8258179,-73.8992186,B,Prospect Avenue,East 166th Street,East 167th Street,10459,203,17
15657,12/01/2017,ExteNet I,Installed,CITY,Bronx,1011630.0,239668,40.8244664,-73.9010706,B,Union Ave,E 165th St,E 166th St,10459,203,17
15655,12/01/2017,ExteNet I,Installed,CITY,Bronx,1013906.0,242491,40.8322074,-73.8928345,B,Intervale Ave,Jennings St,Freeman St,10459,203,17
15496,11/22/2017,Mobilitie I,Installed,CITY,Bronx,1013864.0,241159,40.8285515,-73.8929922,B,Simpson Street,Home Street,Freeman Street,10459,203,17
4919,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1014708.0,241779,40.8302504,-73.8899396,B,Vyse Ave,Freeman St,Jennings St,10459,203,17
4789,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1013864.0,240641,40.8271298,-73.8929945,B,Simpson St,E 169th St,Home St,10459,203,17
4641,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1013758.0,241689,40.8300066,-73.8933729,B,Intervale Ave,Freeman St,Fox St,10459,203,17
4609,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1011769.0,238953,40.8225035,-73.9005713,B,Prospect Ave,E 163rd St,E 164th St,10459,203,17
4517,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1015237.0,240537,40.8268396,-73.8880338,B,E167th St,Longfellow Ave,Bryant Ave,10459,203,17
4377,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1014253.0,242650,40.8326426,-73.8915799,B,Jennings St,Minford Ave,Southern Blvd,10459,203,17
21188,07/16/2019,ZenFi,Approved,CITY,Bronx,1021754.0,245323,40.8399505,-73.864459,B,Guerlain St,Leland Ave,White Plains Rd,10460,209,18
21178,07/16/2019,ZenFi,Installed,CITY,Bronx,1021194.0,244493,40.8376748,-73.8664875,B,Taylor Ave,Archer St,Guerlain St,10460,209,18
20067,08/02/2018,Crown Castle NG,Proposed,UTILITY,Bronx,1021453.0,243650,40.8353599,-73.8655561,B,E 174th st,Taylor Ave,Thieriot Ave,10460,209,18
19528,08/02/2018,Crown Castle NG,Proposed,UTILITY,Bronx,1021549.0,245640,40.8408215,-73.8651981,B,E Tremont Ave,Leland Ave,White Plains Rd,10460,209,18
19209,03/26/2018,Crown Castle NG,Proposed,UTILITY,Bronx,1020972.0,245027,40.8391414,-73.8672868,B,Guerlain St,Beach Ave,Taylor Ave,10460,209,18
18722,01/26/2018,ZenFi,Installed,CITY,Bronx,1021670.0,245232,40.8397011,-73.8647631,B,Leland Avenue,Guerlain Street,Archer Street,10460,209,18
18720,01/26/2018,ZenFi,Installed,CITY,Bronx,1021950.0,244722,40.8383001,-73.8637541,B,White Plains Road,Archer Street,Guerlain Street,10460,209,18
12264,08/10/2016,Mobilitie I,Installed,CITY,Bronx,1020198.0,244019,40.8363779,-73.8700895,B,Cross Bronx expressway,Rosedale ave,Noble ave,10460,209,18
4941,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1021610.0,243666,40.8354032,-73.8649887,B,Wood Ave,Thieriot Ave,Leland Ave,10460,209,18
4839,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1020500.0,244153,40.8367445,-73.8689974,B,Commonwealth Ave,Merrill St,Mansion St,10460,209,18
4837,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1020935.0,244969,40.8389823,-73.8674209,B,Beach Ave,Guerlain St,Mansion St,10460,209,18
4246,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1020230.0,244624,40.8380383,-73.8699706,B,Rosedale Ave,Mansion St,Bronx River Ave,10460,209,18
4231,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1021716.0,244554,40.83784,-73.8646007,B,Leland Ave,Archer St,Guerlain St,10460,209,18
21196,07/15/2019,ZenFi,Approved,CITY,Bronx,1018088.0,246845,40.8441428,-73.8777004,B,Bronx Park S,Boston Rd,Bryant Ave,10460,206,15
20525,11/21/2018,ZenFi,Installed,UTILITY,Bronx,1017461.0,246927,40.8443702,-73.8799661,B,Vyse Ave,E 181 St,E 180th St,10460,206,15
18808,01/26/2018,ZenFi,Approved,CITY,Bronx,1017547.0,247044,40.844691,-73.8796547,B,East 181st Street,Vyse Avenue,Bryant Avenue,10460,206,15
18773,01/26/2018,ZenFi,Installed,CITY,Bronx,1017932.0,246348,40.8427793,-73.8782667,B,East 180th Street,Boston Road,Bryant Avenue,10460,206,15
17358,12/22/2017,Crown Castle Fiber,Approved,CITY,Bronx,1016936.0,249813,40.8522934,-73.8818496,B,Dr Theodore Kazimiroff Blvd,E 185th St,E 187th St,10460,206,15
16950,12/11/2017,Crown Castle Solutions,Proposed,CITY,Bronx,1017909.0,246802,40.8440254,-73.8783476,B,Bryant Ave,E 181st St,Bronx Park S,10460,206,15
16443,12/11/2017,Crown Castle Solutions,Installed,CITY,Bronx,1017683.0,247233,40.8452093,-73.8791623,B,Bronx Park S,Vyse Ave,Bryant Ave,10460,206,15
15055,09/06/2017,Crown Castle NG,Installed,UTILITY,Bronx,1018556.0,245806,40.8412892,-73.8760142,B,Lebanon St,Devoe Ave,Bronx Park Ave,10460,206,15
13945,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1017455.0,246132,40.8421882,-73.8799918,B,E 179th St,Boston Rd,Vyse Ave,10460,206,15
13852,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1016624.0,248693,40.8492205,-73.8829828,B,Southern Blvd,Garden St,Crote St,10460,206,15
13418,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1016656.0,247657,40.8463768,-73.8828721,B,E 181 Street,Mohegan Ave.,Crotona Pkwy,10460,206,15
13168,08/26/2016,Mobilitie I,Installed,UTILITY,Bronx,1018239.0,245423,40.8402392,-73.8771619,B,Devoe Ave,E Tremont Ave,E 179th St,10460,206,15
6434,01/28/2009,Crown Castle NG,Installed,UTILITY,Bronx,1017540.0,247001,40.844573,-73.8796803,B,E 181st St,Vyse Ave,Bryant Ave,10460,206,15
4428,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1019194.0,245298,40.8398924,-73.8737111,B,E Tremont Ave,Morris Park Ave,Bronx Park Ave,10460,206,15
4421,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1017731.0,245897,40.8415422,-73.8789954,B,E 179th St,Boston Rd,Bryant Ave,10460,206,15
4357,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1016549.0,249878,40.8524732,-73.8832482,B,Prospect Ave,E 185th St,E 183rd St,10460,206,15
21724,07/10/2019,Mobilitie II,Approved,CITY,Bronx,1020289.0,245163,40.8395175,-73.8697545,B,E Tremont Avenue,Adams Street,Rosedale Avenue,10460,209,15
18545,01/18/2018,ExteNet I,Installed,CITY,Bronx,1020030.0,245527,40.8405176,-73.8706885,B,Van Nest Ave,Adams St,E 180th St,10460,211,15
15067,09/06/2017,Crown Castle NG,Installed,UTILITY,Bronx,1020579.0,246909,40.8443085,-73.8686969,B,Fillmore St,Morris Park Ave,Van Nest Ave,10460,211,15
13620,09/29/2016,Mobilitie I,Approved,UTILITY,Bronx,1019946.0,246425,40.8429827,-73.8709873,B,Morris Park Ave,Melville St,Van Buren St,10460,211,15
5777,07/30/2008,Crown Castle NG,Installed,UTILITY,Bronx,1021694.0,245789,40.8412298,-73.8646733,B,White Plains Rd,E Tremont Ave,Unionport Rd,10460,211,15
5022,05/09/2008,Crown Castle NG,Installed,CITY,Bronx,1020976.0,246435,40.8430059,-73.8672647,B,Van Nest Ave,Fillmore St,Unionport Rd,10460,211,15
4263,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1020198.0,245800,40.8412662,-73.8700799,B,Van Nest Ave,Van Buren St,Melville St,10460,211,15
20695,01/03/2019,ZenFi,Installed,UTILITY,Bronx,1014515.0,246225,40.842454,-73.890617,B,Prospect Av,E 175th St,E 176th St,10460,206,17
20517,11/21/2018,ZenFi,Proposed,UTILITY,Bronx,1014168.0,245676,40.8409484,-73.8918735,B,Crotona Park N,Prospect Ave,Marmon Ave,10460,206,17
20077,08/02/2018,Crown Castle NG,Installed,UTILITY,Bronx,1015545.0,245500,40.8404605,-73.8868978,B,E 176th St,Trafalgar Pl,Waterloo Pl,10460,206,17
19153,03/22/2018,ZenFi,Installed,UTILITY,Bronx,1015158.0,247182,40.8450785,-73.8882886,B,Prospect Ave,East 178th St,E Tremont,10460,206,17
18743,01/26/2018,ZenFi,Approved,CITY,Bronx,1014780.0,245522,40.8405236,-73.8896624,B,Marmion Avenue,East 175th Street,Crotona Park North,10460,206,17
16953,12/11/2017,Crown Castle Solutions,Proposed,CITY,Bronx,1017166.0,247269,40.84531,-73.8810307,B,E 181st St,Daly Ave,Vyse Ave,10460,206,17
15039,09/01/2017,Crown Castle NG,Installed,UTILITY,Bronx,1016898.0,246459,40.8430878,-73.8820033,B,E 179th St,Daly Ave,Vyse Ave,10460,206,17
14911,05/04/2017,Crown Castle NG,Installed,CITY,Bronx,1016318.0,246498,40.843197,-73.8840993,B,E 178th St,Honeywell Ave,Crotona Pkwy,10460,206,17
13854,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1017476.0,247041,40.8446831,-73.8799114,B,E 181st St,Vyse Ave,Daly Ave,10460,206,17
12601,08/10/2016,Mobilitie I,Installed,CITY,Bronx,1014854.0,245534,40.8405563,-73.8893949,B,Marmion ave,E 175th st,E 176th st,10460,206,17
10852,09/02/2015,Mobilitie I,Installed,CITY,Bronx,1015000.0,246925,40.8443736,-73.8888609,B,E. TREMONT AV,PROSPECT AV,MAPES AVV,10460,206,17
10729,09/02/2015,Mobilitie I,Installed,CITY,Bronx,1016588.0,246274,40.8425812,-73.8831246,B,E. 178TH ST,DALY AV,VYSE AV,10460,206,17
10728,09/02/2015,Mobilitie I,Installed,CITY,Bronx,1016502.0,247298,40.8453921,-73.8834305,B,E. 180TH ST.,MOHEGAN AV,HONEYWELL AV,10460,206,17
10727,09/02/2015,Mobilitie I,Installed,CITY,Bronx,1015842.0,246379,40.8428721,-73.8858202,B,E. TREMONT AV,SOUTHERN BLVD.,MARMION AV,10460,206,17
10726,09/02/2015,Mobilitie I,Installed,CITY,Bronx,1015853.0,247021,40.8446341,-73.8857775,B,MARMION AV,E. 179TH ST.,E. 178TH ST.,10460,206,17
4905,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1014864.0,245547,40.8405919,-73.8893587,B,Marmion Ave,E 175th St,E 176th St,10460,206,17
4704,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1015627.0,245437,40.8402873,-73.8866017,B,E 176th St,Trafalgar Pl,Southern Blvd,10460,206,17
4621,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1014120.0,245709,40.8410391,-73.8920469,B,Crotona Park N,Prospect Ave,Marmion Ave,10460,206,17
4425,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1016917.0,246108,40.8421243,-73.8819363,B,E 178th St,Vyse Ave,Bryant Ave,10460,206,17
21651,07/03/2019,Crown Castle Fiber,Proposed,CITY,Bronx,1016100.0,245044,40.839207,-73.8848941,B,E 176th St,Boston Rd,Crotona Parkway,10460,203,17
21518,07/03/2019,Crown Castle Fiber,Approved,CITY,Bronx,1015494.0,243544,40.8350921,-73.8870912,B,E 173rd St,Vyse Ave,Hoe Ave,10460,203,17
18985,03/06/2018,ZenFi,Installed,UTILITY,Bronx,1015484.0,242876,40.8332586,-73.8871304,B,Bryant Ave,E 172 St,E 173 St,10460,203,17
18740,01/26/2018,ZenFi,Approved,CITY,Bronx,1015209.0,244255,40.8370445,-73.8881178,B,Boston Road,Southern Boulevard,East 173rd Street,10460,203,17
18733,01/26/2018,ZenFi,Approved,CITY,Bronx,1015019.0,242359,40.8318412,-73.8888132,B,Jennings Street,Vyse Avenue,Bryant Avenue,10460,203,17
15613,12/01/2017,ExteNet I,Installed,CITY,Bronx,1015036.0,243020,40.8336554,-73.8887487,B,E 172nd St,Hoe Ave,Vyse Ave,10460,203,17
15509,11/22/2017,Mobilitie I,Installed,CITY,Bronx,1014722.0,243876,40.836006,-73.8898795,B,Boston Road,E 173rd Street,Seabury Place,10460,203,17
15127,09/12/2017,Crown Castle NG,Installed,UTILITY,Bronx,1015843.0,244187,40.8368557,-73.885827,B,Vyse Ave,E 174th St,Boston Rd,10460,203,17
15082,09/06/2017,Crown Castle NG,Proposed,UTILITY,Bronx,1015602.0,244286,40.8371282,-73.8866974,B,E 174th St,Hoe Ave,Vyse Ave,10460,203,17
14592,03/15/2017,Mobilitie I,Installed,UTILITY,Bronx,1016210.0,243210,40.8341728,-73.8845053,B,Boone Ave,E 173rd St,E 172nd St,10460,203,17
13939,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1015799.0,243449,40.8348302,-73.8859894,B,E 173rd St,Bryant Ave,Longfellow Ave,10460,203,17
13938,11/05/2016,Mobilitie II,Installed,CITY,Bronx,1015711.0,242759,40.8329367,-73.8863107,B,E 172nd St,Longfellow Ave,Bryant Ave,10460,203,17
8627,11/22/2011,Crown Castle NG,Installed,CITY,Bronx,1016313.0,243953,40.8362117,-73.8841296,B,E 174th St,Longfellow Ave,Boone Ave,10460,203,17
8557,10/13/2011,Crown Castle NG,Installed,UTILITY,Bronx,1015462.0,242814,40.8330885,-73.8872102,B,Bryant Ave,E 172nd St,Jennings St,10460,203,17
5024,05/09/2008,Crown Castle NG,Installed,CITY,Bronx,1015104.0,244169,40.8368089,-73.8884977,B,Boston Rd,Southern Blvd,E 173rd St,10460,203,17
4758,04/04/2008,Crown Castle NG,Installed,UTILITY,Bronx,1016258.0,243194,40.8341287,-73.8843319,B,E 173rd St,Boone Ave,W Farms Rd,10460,203,17
4378,04/10/2008,Crown Castle NG,Installed,CITY,Bronx,1015258.0,243642,40.8353619,-73.8879436,B,Hoe Ave,E 173rd St,E 172nd St,10460,203,17
21813,07/22/2019,Mobilitie I,Proposed,UTILITY,Bronx,1025296.0,246277,40.8425532,-73.8516523,B,E Tremont Ave,Paulding Ave,Seddon St,10461,210,18
19529,08/02/2018,Crown Castle NG,Approved,UTILITY,Bronx,1025343.0,245498,40.8404149,-73.8514872,B,Buck St,Zerega Ave,Seddon St,10461,210,18
15888,11/16/2017,Extenet II,Installed,UTILITY,Bronx,1026905.0,244037,40.8363975,-73.8458513,B,Butler Pl,Zerega Ave,Hershell St,10461,210,18
23923,08/25/2020,Crown Castle Fiber,Proposed,UTILITY,Bronx,1029743.0,246880,40.8441865,-73.835576,B,Mulford Ave,Westchester St,Middletown Rd,10461,210,13
23450,02/07/2020,Extenet II,Proposed,UTILITY,Bronx,1031593.0,244670,40.838111,-73.8289052,B,Crosby Ave,Waterbury Ave,Paine St,10461,210,13
22497,09/10/2019,Extenet II,Proposed,UTILITY,Bronx,1029359.0,244674,40.8381336,-73.8369787,B,Latting St,Ellison Ave,Ballcom Ave,10461,210,13
21715,07/10/2019,Mobilitie II,Proposed,CITY,Bronx,1030418.0,247314,40.8453742,-73.8331334,B,Roberts Avenue,Pilgrim Avenue,Edison Ave,10461,210,13
21388,06/25/2019,Crown Castle Solutions,Approved,CITY,Bronx,1031210.0,246751,40.8438247,-73.8302747,B,Middletown Road,Crosby Ave,Hollywood Ave,10461,210,13
21220,06/21/2019,Mobilitie I,Proposed,CITY,Bronx,1027154.0,245266,40.8397695,-73.8449436,B,Tratman Avenue,Overing Street,St Peters Avenue,10461,210,13
